dt,block_number,controller_debt
"August 11, 2024, 7:59 PM","20,507,613","86,134,135.26"
"August 11, 2024, 8:00 PM","20,507,617","86,134,142.48"
"August 11, 2024, 11:59 PM","20,508,809","87,541,223.75"
"August 12, 2024, 12:00 AM","20,508,814","87,541,233.19"
"August 12, 2024, 3:58 AM","20,509,999","87,503,011.28"
"August 12, 2024, 4:00 AM","20,510,006","87,503,024.9"
"August 12, 2024, 7:58 AM","20,511,193","85,087,739.57"
"August 12, 2024, 8:00 AM","20,511,202","85,087,757.1"
"August 12, 2024, 11:59 AM","20,512,391","83,603,625.69"
"August 12, 2024, 12:00 PM","20,512,392","83,603,627.49"
"August 12, 2024, 3:59 PM","20,513,582","83,640,818.56"
"August 12, 2024, 4:00 PM","20,513,585","83,640,823.77"
"August 12, 2024, 7:57 PM","20,514,770","83,496,351.07"
"August 12, 2024, 8:00 PM","20,514,781","83,496,370.26"
"August 12, 2024, 11:58 PM","20,515,971","83,416,949.54"
"August 13, 2024, 12:00 AM","20,515,981","83,416,966.95"
"August 13, 2024, 3:58 AM","20,517,167","83,375,226.55"
"August 13, 2024, 4:00 AM","20,517,175","83,375,240.57"
"August 13, 2024, 7:59 AM","20,518,369","82,582,289.72"
"August 13, 2024, 8:00 AM","20,518,371","82,582,293.17"
"August 13, 2024, 11:57 AM","20,519,550","83,637,894.16"
"August 13, 2024, 12:00 PM","20,519,561","83,637,913.71"
"August 13, 2024, 3:57 PM","20,520,745","83,703,966.1"
"August 13, 2024, 4:00 PM","20,520,757","83,703,987.33"
"August 13, 2024, 7:58 PM","20,521,943","83,712,707.52"
"August 13, 2024, 8:00 PM","20,521,950","83,712,720.04"
"August 13, 2024, 11:58 PM","20,523,142","83,681,532.53"
"August 14, 2024, 12:00 AM","20,523,148","83,681,543.3"
"August 14, 2024, 3:57 AM","20,524,331","83,696,566.83"
"August 14, 2024, 4:00 AM","20,524,342","83,696,588.7"
"August 14, 2024, 7:59 AM","20,525,530","83,698,778.91"
"August 14, 2024, 8:00 AM","20,525,534","83,698,786.33"
"August 14, 2024, 11:58 AM","20,526,723","83,723,295.6"
"August 14, 2024, 12:00 PM","20,526,730","83,723,308.63"
"August 14, 2024, 3:59 PM","20,527,922","83,738,330.48"
"August 14, 2024, 4:00 PM","20,527,924","83,738,334.87"
"August 14, 2024, 7:59 PM","20,529,112","83,691,391.81"
"August 14, 2024, 8:00 PM","20,529,116","83,691,400.8"
"August 14, 2024, 11:57 PM","20,530,299","83,009,145.9"
"August 15, 2024, 12:00 AM","20,530,310","83,009,171.96"
"August 15, 2024, 3:59 AM","20,531,502","83,026,990.75"
"August 15, 2024, 4:00 AM","20,531,503","83,026,993.1"
"August 15, 2024, 7:58 AM","20,532,690","79,408,811.71"
"August 15, 2024, 8:00 AM","20,532,696","79,408,824.91"
"August 15, 2024, 11:57 AM","20,533,880","79,363,258.95"
"August 15, 2024, 12:00 PM","20,533,890","79,363,283.28"
"August 15, 2024, 3:59 PM","20,535,080","78,249,925.11"
"August 15, 2024, 4:00 PM","20,535,084","78,249,933.53"
"August 15, 2024, 7:58 PM","20,536,264","77,576,304.67"
"August 15, 2024, 8:00 PM","20,536,273","77,576,323.22"
"August 15, 2024, 11:59 PM","20,537,460","77,582,721.07"
"August 16, 2024, 12:00 AM","20,537,463","77,582,727.15"
"August 16, 2024, 3:57 AM","20,538,647","77,615,104.54"
"August 16, 2024, 4:00 AM","20,538,658","77,618,725.87"
"August 16, 2024, 7:57 AM","20,539,846","77,902,231.21"
"August 16, 2024, 8:00 AM","20,539,857","77,902,252.45"
"August 16, 2024, 11:59 AM","20,541,047","77,908,128.8"
"August 16, 2024, 12:00 PM","20,541,051","77,908,136.15"
"August 16, 2024, 3:59 PM","20,542,243","77,830,577.53"
"August 16, 2024, 4:00 PM","20,542,247","77,830,584.88"
"August 16, 2024, 7:59 PM","20,543,434","77,832,778.69"
"August 16, 2024, 8:00 PM","20,543,438","77,832,787.87"
"August 16, 2024, 11:58 PM","20,544,622","77,834,979.84"
"August 17, 2024, 12:00 AM","20,544,628","77,834,990.86"
"August 17, 2024, 3:57 AM","20,545,807","77,837,173.66"
"August 17, 2024, 4:00 AM","20,545,818","77,837,193.85"
"August 17, 2024, 7:58 AM","20,547,004","77,901,375.84"
"August 17, 2024, 8:00 AM","20,547,011","77,875,431.87"
"August 17, 2024, 11:59 AM","20,548,204","77,378,253.93"
"August 17, 2024, 12:00 PM","20,548,205","77,378,255.63"
"August 17, 2024, 3:59 PM","20,549,394","77,380,279.1"
"August 17, 2024, 4:00 PM","20,549,399","77,380,289.26"
"August 17, 2024, 7:59 PM","20,550,585","77,382,289.83"
"August 17, 2024, 8:00 PM","20,550,589","77,382,296.44"
"August 17, 2024, 11:59 PM","20,551,782","77,387,273.71"
"August 18, 2024, 12:00 AM","20,551,784","77,387,277.02"
"August 18, 2024, 3:58 AM","20,552,973","77,394,240.17"
"August 18, 2024, 4:00 AM","20,552,983","77,394,256.66"
"August 18, 2024, 7:59 AM","20,554,173","77,396,071.14"
"August 18, 2024, 8:00 AM","20,554,176","77,396,075.87"
"August 18, 2024, 11:58 AM","20,555,363","77,397,174.2"
"August 18, 2024, 12:00 PM","20,555,371","77,397,186.79"
"August 18, 2024, 3:58 PM","20,556,560","77,289,209.56"
"August 18, 2024, 4:00 PM","20,556,569","77,289,223.73"
"August 18, 2024, 7:59 PM","20,557,758","77,291,108.98"
"August 18, 2024, 8:00 PM","20,557,761","77,291,113.71"
"August 18, 2024, 11:59 PM","20,558,953","77,320,564.11"
"August 19, 2024, 12:00 AM","20,558,958","77,320,571.97"
"August 19, 2024, 3:57 AM","20,560,136","77,322,441.92"
"August 19, 2024, 4:00 AM","20,560,147","77,322,459.22"
"August 19, 2024, 7:59 AM","20,561,339","77,325,226.63"
"August 19, 2024, 8:00 AM","20,561,341","77,325,229.79"
"August 19, 2024, 11:57 AM","20,562,523","77,327,102.32"
"August 19, 2024, 12:00 PM","20,562,535","77,327,121.24"
"August 19, 2024, 3:59 PM","20,563,722","77,339,028.91"
"August 19, 2024, 4:00 PM","20,563,727","77,339,036.89"
"August 19, 2024, 7:59 PM","20,564,914","77,095,310.25"
"August 19, 2024, 8:00 PM","20,564,918","77,095,316.81"
"August 19, 2024, 11:57 PM","20,566,104","77,097,967.12"
"August 20, 2024, 12:00 AM","20,566,115","77,097,985.17"
"August 20, 2024, 3:59 AM","20,567,309","77,099,951.09"
"August 20, 2024, 4:00 AM","20,567,311","77,099,954.37"
"August 20, 2024, 7:58 AM","20,568,493","77,202,962.42"
"August 20, 2024, 8:00 AM","20,568,503","77,202,979.89"
"August 20, 2024, 11:58 AM","20,569,684","77,255,531.23"
"August 20, 2024, 12:00 PM","20,569,693","77,255,547.55"
"August 20, 2024, 3:59 PM","20,570,883","77,226,527.72"
"August 20, 2024, 4:00 PM","20,570,887","77,226,535.08"
"August 20, 2024, 7:59 PM","20,572,073","77,234,955.05"
"August 20, 2024, 8:00 PM","20,572,077","77,234,962.62"
"August 20, 2024, 11:57 PM","20,573,260","77,255,043.67"
"August 21, 2024, 12:00 AM","20,573,272","77,255,067.88"
"August 21, 2024, 3:59 AM","20,574,461","77,255,304.39"
"August 21, 2024, 4:00 AM","20,574,465","77,255,313.46"
"August 21, 2024, 7:57 AM","20,575,649","77,258,000.59"
"August 21, 2024, 8:00 AM","20,575,663","77,258,032.31"
"August 21, 2024, 11:59 AM","20,576,857","77,198,282.28"
"August 21, 2024, 12:00 PM","20,576,859","77,198,286.78"
"August 21, 2024, 3:58 PM","20,578,043","77,236,264.89"
"August 21, 2024, 4:00 PM","20,578,050","77,236,280.73"
"August 21, 2024, 7:59 PM","20,579,240","76,774,552.71"
"August 21, 2024, 8:00 PM","20,579,241","76,774,554.96"
"August 21, 2024, 11:58 PM","20,580,420","76,769,719.65"
"August 22, 2024, 12:00 AM","20,580,430","76,769,741.88"
"August 22, 2024, 3:59 AM","20,581,616","76,365,835.01"
"August 22, 2024, 4:00 AM","20,581,621","76,365,846.09"
"August 22, 2024, 7:59 AM","20,582,806","76,368,493.97"
"August 22, 2024, 8:00 AM","20,582,811","76,368,505.05"
"August 22, 2024, 11:57 AM","20,583,991","76,386,064.14"
"August 22, 2024, 12:00 PM","20,584,004","76,386,089.92"
"August 22, 2024, 3:57 PM","20,585,186","76,387,160.31"
"August 22, 2024, 4:00 PM","20,585,200","76,387,188.27"
"August 22, 2024, 7:59 PM","20,586,393","76,400,123.38"
"August 22, 2024, 8:00 PM","20,586,394","76,400,125.32"
"August 22, 2024, 11:58 PM","20,587,581","76,404,338.63"
"August 23, 2024, 12:00 AM","20,587,589","76,404,354.15"
"August 23, 2024, 3:57 AM","20,588,768","76,406,657.38"
"August 23, 2024, 4:00 AM","20,588,781","76,406,682.61"
"August 23, 2024, 7:57 AM","20,589,955","76,434,992.11"
"August 23, 2024, 8:00 AM","20,589,969","76,435,019.6"
"August 23, 2024, 11:58 AM","20,591,153","75,256,193.86"
"August 23, 2024, 12:00 PM","20,591,160","75,256,208.3"
"August 23, 2024, 3:59 PM","20,592,352","75,334,397.59"
"August 23, 2024, 4:00 PM","20,592,354","75,334,401.7"
"August 23, 2024, 7:59 PM","20,593,547","75,320,331"
"August 23, 2024, 8:00 PM","20,593,548","75,320,333.07"
"August 23, 2024, 11:57 PM","20,594,728","75,507,680.96"
"August 24, 2024, 12:00 AM","20,594,742","75,507,709.97"
"August 24, 2024, 3:58 AM","20,595,928","75,536,175.56"
"August 24, 2024, 4:00 AM","20,595,935","75,536,189.97"
"August 24, 2024, 7:57 AM","20,597,113","75,568,429.94"
"August 24, 2024, 8:00 AM","20,597,125","75,568,456.65"
"August 24, 2024, 11:57 AM","20,598,302","75,618,039.01"
"August 24, 2024, 12:00 PM","20,598,317","75,618,069.97"
"August 24, 2024, 3:58 PM","20,599,504","75,620,555.42"
"August 24, 2024, 4:00 PM","20,599,510","75,620,567.92"
"August 24, 2024, 7:58 PM","20,600,693","75,613,164.02"
"August 24, 2024, 8:00 PM","20,600,702","75,613,182.88"
"August 24, 2024, 11:59 PM","20,601,887","75,669,664.99"
"August 25, 2024, 12:00 AM","20,601,892","75,669,675.48"
"August 25, 2024, 3:57 AM","20,603,069","75,672,164.69"
"August 25, 2024, 4:00 AM","20,603,082","75,672,194.07"
"August 25, 2024, 7:58 AM","20,604,265","75,667,767.72"
"August 25, 2024, 8:00 AM","20,604,273","75,667,785.62"
"August 25, 2024, 11:57 AM","20,605,453","75,669,008.52"
"August 25, 2024, 12:00 PM","20,605,467","75,669,039.79"
"August 25, 2024, 3:59 PM","20,606,655","75,679,716.87"
"August 25, 2024, 4:00 PM","20,606,658","75,679,723.59"
"August 25, 2024, 7:58 PM","20,607,842","75,682,392.86"
"August 25, 2024, 8:00 PM","20,607,850","75,682,410.78"
"August 25, 2024, 11:59 PM","20,609,042","78,039,003.12"
"August 26, 2024, 12:00 AM","20,609,047","78,039,019.35"
"August 26, 2024, 3:59 AM","20,610,238","77,977,918.15"
"August 26, 2024, 4:00 AM","20,610,240","77,977,924.9"
"August 26, 2024, 7:58 AM","20,611,424","77,513,031.96"
"August 26, 2024, 8:00 AM","20,611,434","77,513,065.82"
"August 26, 2024, 11:59 AM","20,612,620","77,517,147.04"
"August 26, 2024, 12:00 PM","20,612,625","77,517,164.29"
"August 26, 2024, 3:58 PM","20,613,811","77,521,352.71"
"August 26, 2024, 4:00 PM","20,613,820","77,521,389.36"
"August 26, 2024, 7:59 PM","20,615,012","77,530,070.76"
"August 26, 2024, 8:00 PM","20,615,015","77,530,082.81"
"August 26, 2024, 11:57 PM","20,616,192","77,450,631.37"
"August 27, 2024, 12:00 AM","20,616,203","77,450,676.3"
"August 27, 2024, 3:58 AM","20,617,389","77,456,053.8"
"August 27, 2024, 4:00 AM","20,617,395","77,456,078.21"
"August 27, 2024, 7:57 AM","20,618,571","77,220,931.86"
"August 27, 2024, 8:00 AM","20,618,585","77,220,989.08"
"August 27, 2024, 11:58 AM","20,619,775","77,168,048.85"
"August 27, 2024, 12:00 PM","20,619,782","77,168,077.34"
"August 27, 2024, 3:57 PM","20,620,964","76,958,372.14"
"August 27, 2024, 4:00 PM","20,620,977","76,958,425.66"
"August 27, 2024, 7:57 PM","20,622,160","76,896,703.08"
"August 27, 2024, 8:00 PM","20,622,171","76,896,748"
"August 27, 2024, 11:59 PM","20,623,365","75,560,278.99"
"August 28, 2024, 12:00 AM","20,623,368","75,560,290.44"
"August 28, 2024, 3:59 AM","20,624,559","76,758,029.17"
"August 28, 2024, 4:00 AM","20,624,562","76,758,041.2"
"August 28, 2024, 7:59 AM","20,625,747","76,820,171.79"
"August 28, 2024, 8:00 AM","20,625,752","76,820,191.9"
"August 28, 2024, 11:57 AM","20,626,932","76,789,781.85"
"August 28, 2024, 12:00 PM","20,626,947","76,789,842.13"
"August 28, 2024, 3:59 PM","20,628,138","76,777,045.04"
"August 28, 2024, 4:00 PM","20,628,141","76,777,057.23"
"August 28, 2024, 7:59 PM","20,629,332","76,769,140.93"
"August 28, 2024, 8:00 PM","20,629,335","76,769,154.44"
"August 28, 2024, 11:58 PM","20,630,521","76,784,573.52"
"August 29, 2024, 12:00 AM","20,630,527","76,784,600.43"
"August 29, 2024, 3:59 AM","20,631,716","76,790,967.36"
"August 29, 2024, 4:00 AM","20,631,720","76,790,985.13"
"August 29, 2024, 7:57 AM","20,632,894","76,808,998.73"
"August 29, 2024, 8:00 AM","20,632,907","76,809,055.92"
"August 29, 2024, 11:58 AM","20,634,091","76,832,022.51"
