dt,block_number,keeper_debt
"March 21, 2025, 7:36 AM","22,093,790","38,116,592.61"
"March 21, 2025, 7:37 AM","22,093,792","38,332,354.81"
"March 21, 2025, 7:37 AM","22,093,794","38,546,769.72"
"March 21, 2025, 7:38 AM","22,093,797","38,718,301.65"
"March 21, 2025, 7:38 AM","22,093,799","38,537,622.4"
"March 21, 2025, 7:39 AM","22,093,802","38,351,280.53"
"March 21, 2025, 7:39 AM","22,093,804","38,162,139.38"
"March 21, 2025, 7:44 AM","22,093,829","38,000,791.36"
"March 21, 2025, 7:45 AM","22,093,832","38,185,924.26"
"March 21, 2025, 7:45 AM","22,093,834","38,375,839.52"
"March 21, 2025, 7:46 AM","22,093,836","38,205,280.41"
"March 21, 2025, 7:47 AM","22,093,841","38,027,032.58"
"March 21, 2025, 7:48 AM","22,093,849","38,221,371.38"
"March 21, 2025, 7:49 AM","22,093,852","38,036,970.89"
"March 21, 2025, 7:50 AM","22,093,856","38,234,732.46"
"March 21, 2025, 7:51 AM","22,093,864","38,044,200.98"
"March 21, 2025, 7:54 AM","22,093,876","38,263,665.94"
"March 21, 2025, 7:54 AM","22,093,877","38,439,237.91"
"March 21, 2025, 7:54 AM","22,093,880","38,275,976.42"
"March 21, 2025, 8:06 AM","22,093,936","38,038,070.69"
"March 21, 2025, 8:06 AM","22,093,937","37,847,746.1"
"March 21, 2025, 8:06 AM","22,093,939","37,695,486.43"
"March 21, 2025, 8:07 AM","22,093,944","37,964,844.25"
"March 21, 2025, 8:08 AM","22,093,946","38,180,330.52"
"March 21, 2025, 8:08 AM","22,093,948","38,370,987.77"
"March 21, 2025, 8:11 AM","22,093,964","38,217,182.81"
"March 21, 2025, 8:15 AM","22,093,981","38,025,568.47"
"March 21, 2025, 8:15 AM","22,093,982","37,861,809.95"
"March 21, 2025, 8:15 AM","22,093,984","37,706,979.59"
"March 21, 2025, 8:16 AM","22,093,987","37,526,217.9"
"March 21, 2025, 8:16 AM","22,093,989","37,381,608.55"
"March 21, 2025, 8:19 AM","22,094,004","37,235,371.07"
"March 21, 2025, 8:20 AM","22,094,006","36,980,419.22"
"March 21, 2025, 8:20 AM","22,094,008","36,776,457.73"
"March 21, 2025, 8:20 AM","22,094,010","36,613,288.55"
"March 21, 2025, 8:26 AM","22,094,036","36,843,904.8"
"March 21, 2025, 8:26 AM","22,094,038","37,028,397.81"
"March 21, 2025, 8:40 AM","22,094,108","36,880,398.3"
"March 21, 2025, 8:45 AM","22,094,135","36,712,852.51"
"March 21, 2025, 8:58 AM","22,094,197","36,570,199.82"
"March 21, 2025, 9:03 AM","22,094,221","36,417,269.74"
"March 21, 2025, 9:03 AM","22,094,223","36,256,852.64"
"March 21, 2025, 9:06 AM","22,094,236","36,519,032"
"March 21, 2025, 9:06 AM","22,094,238","36,728,775.49"
"March 21, 2025, 9:07 AM","22,094,243","36,935,195.46"
"March 21, 2025, 9:07 AM","22,094,245","36,754,353.06"
"March 21, 2025, 9:08 AM","22,094,247","36,588,440.96"
"March 21, 2025, 9:09 AM","22,094,253","36,398,577.68"
"March 21, 2025, 9:09 AM","22,094,255","36,246,687.06"
"March 21, 2025, 9:11 AM","22,094,261","36,490,914.05"
"March 21, 2025, 9:11 AM","22,094,263","36,701,969.26"
"March 21, 2025, 9:12 AM","22,094,268","36,547,115.83"
"March 21, 2025, 9:13 AM","22,094,273","36,403,234.67"
"March 21, 2025, 9:15 AM","22,094,284","36,210,321.14"
"March 21, 2025, 9:15 AM","22,094,285","36,055,990.32"
"March 21, 2025, 9:19 AM","22,094,301","36,263,558.98"
"March 21, 2025, 9:22 AM","22,094,319","36,157,505.7"
"March 21, 2025, 9:29 AM","22,094,351","35,965,931.09"
"March 21, 2025, 9:29 AM","22,094,352","35,812,671.4"
"March 21, 2025, 9:38 AM","22,094,400","35,475,715.3"
"March 21, 2025, 9:38 AM","22,094,400","35,424,751.39"
"March 21, 2025, 9:39 AM","22,094,401","35,383,980.26"
"March 21, 2025, 9:39 AM","22,094,402","35,114,415.38"
"March 21, 2025, 9:39 AM","22,094,404","34,898,763.48"
"March 21, 2025, 9:40 AM","22,094,406","34,726,241.95"
"March 21, 2025, 10:03 AM","22,094,522","34,527,857.15"
"March 21, 2025, 10:15 AM","22,094,583","34,347,971.56"
"March 21, 2025, 11:27 AM","22,094,945","34,089,556.23"
"March 21, 2025, 11:28 AM","22,094,947","33,882,823.98"
"March 21, 2025, 11:28 AM","22,094,949","33,717,438.17"
"March 21, 2025, 12:24 PM","22,095,227","33,521,002.72"
"March 21, 2025, 12:51 PM","22,095,360","33,304,048.27"
"March 21, 2025, 1:00 PM","22,095,404","33,109,569.99"
"March 21, 2025, 1:00 PM","22,095,405","32,953,987.36"
"March 21, 2025, 1:21 PM","22,095,505","32,653,985.31"
"March 21, 2025, 1:21 PM","22,095,507","32,413,983.67"
"March 21, 2025, 1:21 PM","22,095,508","32,221,982.36"
"March 21, 2025, 1:22 PM","22,095,510","32,067,924.44"
"March 21, 2025, 1:22 PM","22,095,512","31,944,473.24"
"March 21, 2025, 2:11 PM","22,095,756","31,742,040.79"
"March 21, 2025, 2:11 PM","22,095,756","31,703,031.31"
"March 21, 2025, 4:00 PM","22,096,303","31,528,709.73"
"March 21, 2025, 4:00 PM","22,096,303","31,487,720.6"
"March 21, 2025, 4:01 PM","22,096,304","31,348,263.33"
"March 21, 2025, 4:01 PM","22,096,304","31,315,472.03"
"March 21, 2025, 4:21 PM","22,096,406","31,138,691.27"
"March 21, 2025, 5:23 PM","22,096,716","30,944,902.46"
"March 21, 2025, 5:41 PM","22,096,806","30,738,342.38"
"March 21, 2025, 5:41 PM","22,096,808","30,573,094.32"
"March 21, 2025, 5:42 PM","22,096,810","30,440,895.86"
"March 21, 2025, 6:14 PM","22,096,972","30,239,336.3"
"March 21, 2025, 6:15 PM","22,096,974","30,078,088.65"
"March 21, 2025, 6:15 PM","22,096,976","29,949,090.53"
"March 21, 2025, 6:20 PM","22,097,002","29,753,962.13"
"March 21, 2025, 6:20 PM","22,097,003","29,598,141.53"
"March 21, 2025, 7:05 PM","22,097,226","29,360,848.03"
"March 21, 2025, 7:06 PM","22,097,228","29,171,013.24"
"March 21, 2025, 7:33 PM","22,097,364","28,964,364.53"
"March 21, 2025, 7:33 PM","22,097,364","28,936,034.7"
"March 21, 2025, 8:00 PM","22,097,500","28,896,235.72"
"March 21, 2025, 8:00 PM","22,097,500","28,688,636.4"
"March 21, 2025, 8:00 PM","22,097,501","28,522,556.96"
"March 21, 2025, 8:38 PM","22,097,689","28,307,640.38"
"March 21, 2025, 8:38 PM","22,097,690","28,135,707.11"
"March 21, 2025, 9:59 PM","22,098,094","27,839,472.9"
"March 21, 2025, 9:59 PM","22,098,096","27,602,485.54"
"March 21, 2025, 10:00 PM","22,098,098","27,405,121.19"
"March 21, 2025, 10:00 PM","22,098,100","27,238,981.32"
"March 21, 2025, 10:01 PM","22,098,102","27,094,077.24"
"March 21, 2025, 10:01 PM","22,098,104","26,973,274.65"
"March 21, 2025, 10:03 PM","22,098,112","26,871,176.76"
"March 21, 2025, 10:04 PM","22,098,118","26,766,922.8"
"March 21, 2025, 10:12 PM","22,098,157","26,629,943.34"
"March 21, 2025, 10:12 PM","22,098,159","26,520,359.78"
"March 21, 2025, 10:20 PM","22,098,200","26,421,878.27"
"March 21, 2025, 10:22 PM","22,098,211","26,315,159.64"
"March 21, 2025, 10:25 PM","22,098,226","26,216,451.72"
"March 21, 2025, 10:32 PM","22,098,256","26,122,007.48"
"March 21, 2025, 10:42 PM","22,098,306","26,021,279.5"
"March 21, 2025, 10:59 PM","22,098,393","25,894,996.62"
"March 21, 2025, 10:59 PM","22,098,395","25,793,970.33"
"March 21, 2025, 11:00 PM","22,098,396","25,713,149.29"
"March 21, 2025, 11:42 PM","22,098,606","25,579,488.42"
"March 21, 2025, 11:42 PM","22,098,608","25,472,559.73"
"March 22, 2025, 12:23 AM","22,098,813","25,321,279.53"
"March 22, 2025, 12:24 AM","22,098,815","25,200,255.37"
"March 22, 2025, 12:24 AM","22,098,816","25,103,436.04"
"March 22, 2025, 1:45 AM","22,099,220","24,973,399.12"
"March 22, 2025, 2:00 AM","22,099,299","24,841,282.07"
"March 22, 2025, 4:16 AM","22,099,976","24,694,076.83"
"March 22, 2025, 4:16 AM","22,099,977","24,576,312.63"
"March 22, 2025, 4:17 AM","22,099,979","24,482,101.27"
"March 22, 2025, 4:38 AM","22,100,087","24,458,732.66"
"March 22, 2025, 2:23 PM","22,102,988","24,415,407.72"
"March 22, 2025, 2:23 PM","22,102,990","24,380,747.77"
"March 22, 2025, 3:47 PM","22,103,408","24,335,626.84"
"March 22, 2025, 3:47 PM","22,103,410","24,299,530.1"
"March 22, 2025, 3:48 PM","22,103,412","24,270,652.7"
"March 22, 2025, 4:02 PM","22,103,485","24,071,030.74"
"March 22, 2025, 7:07 PM","22,104,406","24,063,943.37"
"March 23, 2025, 3:57 AM","22,107,048","23,875,581.25"
"March 23, 2025, 3:58 AM","22,107,050","23,685,251.24"
"March 23, 2025, 4:01 AM","22,107,065","23,472,015.88"
"March 23, 2025, 4:01 AM","22,107,067","23,270,953.27"
"March 23, 2025, 4:03 AM","22,107,079","23,094,445.79"
"March 23, 2025, 4:04 AM","22,107,081","22,834,168.65"
"March 23, 2025, 4:04 AM","22,107,082","22,625,946.94"
"March 23, 2025, 4:04 AM","22,107,084","22,459,369.57"
"March 23, 2025, 4:13 AM","22,107,129","22,293,793.54"
"March 23, 2025, 4:42 AM","22,107,274","22,128,956.77"
"March 23, 2025, 5:29 AM","22,107,507","21,962,161.52"
"March 23, 2025, 5:45 AM","22,107,584","21,795,913.55"
"March 23, 2025, 7:50 AM","22,108,206","21,626,531.76"
"March 23, 2025, 8:30 AM","22,108,404","21,465,202.82"
"March 23, 2025, 9:20 AM","22,108,654","21,223,877.94"
"March 23, 2025, 9:20 AM","22,108,656","20,868,510.23"
"March 23, 2025, 9:20 AM","22,108,658","20,584,216.06"
"March 23, 2025, 9:21 AM","22,108,660","20,356,780.72"
"March 23, 2025, 9:21 AM","22,108,662","20,174,832.45"
"March 23, 2025, 8:59 PM","22,112,131","19,855,378.43"
"March 23, 2025, 8:59 PM","22,112,133","19,599,654.31"
"March 23, 2025, 8:59 PM","22,112,134","19,395,075.02"
"March 23, 2025, 9:00 PM","22,112,136","19,231,411.58"
"March 23, 2025, 10:57 PM","22,112,720","18,985,225.18"
"March 23, 2025, 10:57 PM","22,112,722","18,788,276.05"
"March 23, 2025, 10:59 PM","22,112,734","18,627,917.09"
"March 23, 2025, 11:26 PM","22,112,869","18,482,936.84"
"March 24, 2025, 12:14 AM","22,113,109","18,482,936.84"
"March 24, 2025, 12:14 AM","22,113,109","18,482,936.84"
"March 24, 2025, 12:14 AM","22,113,109","18,482,936.84"
"March 24, 2025, 12:49 AM","22,113,282","18,333,322.68"
"March 24, 2025, 1:57 AM","22,113,620","18,185,921.16"
"March 24, 2025, 3:25 AM","22,114,062","18,173,780.21"
"March 24, 2025, 6:53 AM","22,115,097","18,024,693.37"
"March 24, 2025, 6:57 AM","22,115,117","17,865,504.11"
"March 24, 2025, 7:10 AM","22,115,178","17,664,607.19"
"March 24, 2025, 7:10 AM","22,115,179","17,503,889.66"
"March 24, 2025, 7:21 AM","22,115,234","17,312,117.83"
"March 24, 2025, 7:21 AM","22,115,236","17,158,700.37"
"March 24, 2025, 7:36 AM","22,115,309","17,026,828.17"
"March 24, 2025, 7:53 AM","22,115,396","16,884,317.6"
"March 24, 2025, 7:58 AM","22,115,418","16,722,575.12"
"March 24, 2025, 8:04 AM","22,115,448","16,548,840.94"
"March 24, 2025, 8:04 AM","22,115,449","16,409,853.59"
"March 24, 2025, 9:00 AM","22,115,728","16,381,488.38"
"March 24, 2025, 9:01 AM","22,115,731","16,371,776.15"
"March 24, 2025, 9:01 AM","22,115,734","16,364,006.37"
"March 24, 2025, 9:57 AM","22,116,015","16,364,006.37"
"March 24, 2025, 9:57 AM","22,116,015","16,364,006.37"
"March 24, 2025, 9:58 AM","22,116,016","16,206,014.8"
"March 24, 2025, 12:56 PM","22,116,903","15,970,692.55"
"March 24, 2025, 12:56 PM","22,116,905","15,782,434.75"
"March 24, 2025, 12:56 PM","22,116,906","15,631,828.52"
"March 24, 2025, 1:01 PM","22,116,928","15,343,995.94"
"March 24, 2025, 1:01 PM","22,116,930","15,113,729.88"
"March 24, 2025, 1:01 PM","22,116,932","14,929,517.03"
"March 24, 2025, 1:06 PM","22,116,954","14,780,989.26"
"March 24, 2025, 1:10 PM","22,116,976","14,780,989.26"
"March 24, 2025, 1:10 PM","22,116,976","14,780,989.26"
"March 24, 2025, 1:55 PM","22,117,197","14,724,591.16"
"March 24, 2025, 1:55 PM","22,117,199","14,677,096.04"
"March 24, 2025, 2:13 PM","22,117,286","14,585,212.61"
"March 24, 2025, 2:13 PM","22,117,288","14,511,705.87"
"March 24, 2025, 2:13 PM","22,117,290","14,452,900.48"
"March 24, 2025, 2:14 PM","22,117,292","14,399,183.68"
"March 24, 2025, 2:17 PM","22,117,307","14,348,323.05"
"March 24, 2025, 2:19 PM","22,117,316","14,295,482.66"
"March 24, 2025, 2:19 PM","22,117,318","14,235,304.86"
"March 24, 2025, 2:35 PM","22,117,397","14,157,166.84"
"March 24, 2025, 2:35 PM","22,117,399","14,094,656.43"
"March 24, 2025, 2:37 PM","22,117,406","14,044,648.09"
"March 24, 2025, 2:42 PM","22,117,431","13,995,310.01"
"March 24, 2025, 2:44 PM","22,117,440","13,794,629.47"
"March 24, 2025, 2:49 PM","22,117,468","13,725,949.53"
"March 24, 2025, 2:50 PM","22,117,470","13,671,005.58"
"March 24, 2025, 2:50 PM","22,117,472","13,627,050.42"
"March 24, 2025, 3:10 PM","22,117,571","13,591,886.29"
"March 24, 2025, 3:11 PM","22,117,577","13,547,363.67"
"March 24, 2025, 3:16 PM","22,117,601","13,547,363.67"
"March 24, 2025, 3:16 PM","22,117,601","13,511,745.57"
"March 24, 2025, 3:16 PM","22,117,601","13,511,745.57"
"March 24, 2025, 3:25 PM","22,117,646","13,463,033.03"
"March 24, 2025, 3:25 PM","22,117,648","13,424,062.99"
"March 24, 2025, 3:34 PM","22,117,692","13,376,103.07"
"March 24, 2025, 3:34 PM","22,117,694","13,337,735.14"
"March 24, 2025, 3:35 PM","22,117,699","13,295,410.02"
"March 24, 2025, 3:36 PM","22,117,701","13,261,549.93"
"March 24, 2025, 3:42 PM","22,117,734","13,221,818.01"
"March 24, 2025, 3:43 PM","22,117,736","13,190,032.48"
"March 24, 2025, 3:44 PM","22,117,742","13,145,268.29"
"March 24, 2025, 3:44 PM","22,117,744","13,109,456.94"
"March 24, 2025, 3:48 PM","22,117,762","13,074,163.4"
"March 24, 2025, 3:58 PM","22,117,810","13,037,729.13"
"March 24, 2025, 3:58 PM","22,117,813","12,986,719.87"
"March 24, 2025, 3:58 PM","22,117,814","12,945,912.47"
"March 24, 2025, 3:59 PM","22,117,816","12,913,266.55"
"March 24, 2025, 4:02 PM","22,117,831","12,883,115.04"
"March 24, 2025, 4:47 PM","22,118,056","12,883,115.04"
"March 24, 2025, 4:47 PM","22,118,056","12,883,115.04"
"March 24, 2025, 4:50 PM","22,118,070","12,841,235.14"
"March 24, 2025, 4:50 PM","22,118,072","12,807,731.22"
"March 24, 2025, 4:51 PM","22,118,074","12,780,928.09"
"March 24, 2025, 5:13 PM","22,118,184","12,575,231.01"
"March 24, 2025, 5:13 PM","22,118,186","12,410,673.34"
"March 24, 2025, 5:33 PM","22,118,286","12,367,944.42"
"March 24, 2025, 5:34 PM","22,118,288","12,333,761.29"
"March 24, 2025, 5:34 PM","22,118,290","12,306,414.78"
"March 24, 2025, 5:35 PM","22,118,292","12,267,194.13"
"March 24, 2025, 5:35 PM","22,118,293","12,235,817.6"
"March 24, 2025, 5:41 PM","22,118,324","12,203,990.33"
"March 24, 2025, 5:42 PM","22,118,326","12,172,523.54"
"March 24, 2025, 5:44 PM","22,118,336","12,147,350.12"
"March 24, 2025, 5:44 PM","22,118,339","12,119,723.85"
"March 24, 2025, 5:48 PM","22,118,356","12,075,127.39"
"March 24, 2025, 5:48 PM","22,118,358","12,039,450.23"
"March 24, 2025, 5:49 PM","22,118,360","11,988,251.3"
"March 24, 2025, 5:49 PM","22,118,362","11,947,292.17"
"March 24, 2025, 5:49 PM","22,118,364","11,910,778.82"
"March 24, 2025, 5:50 PM","22,118,365","11,910,778.82"
"March 24, 2025, 5:50 PM","22,118,365","11,910,778.82"
"March 24, 2025, 5:50 PM","22,118,366","11,876,421.82"
"March 24, 2025, 5:50 PM","22,118,368","11,848,936.22"
"March 24, 2025, 5:51 PM","22,118,370","11,818,559.74"
"March 24, 2025, 5:51 PM","22,118,372","11,794,258.55"
"March 24, 2025, 5:51 PM","22,118,374","11,765,777.34"
"March 24, 2025, 5:52 PM","22,118,376","11,742,992.37"
"March 24, 2025, 5:52 PM","22,118,379","11,708,218.65"
"March 24, 2025, 5:53 PM","22,118,381","11,680,399.69"
"March 24, 2025, 5:58 PM","22,118,406","11,658,144.51"
"March 24, 2025, 5:59 PM","22,118,411","11,634,167.73"
"March 24, 2025, 6:05 PM","22,118,441","11,601,903.62"
"March 24, 2025, 6:05 PM","22,118,443","11,576,092.32"
"March 24, 2025, 6:07 PM","22,118,451","11,555,443.29"
"March 24, 2025, 6:07 PM","22,118,454","11,532,223.46"
"March 24, 2025, 6:59 PM","22,118,709","11,504,965.92"
"March 24, 2025, 6:59 PM","22,118,711","11,483,159.89"
"March 24, 2025, 7:12 PM","22,118,776","11,457,913.9"
"March 24, 2025, 7:13 PM","22,118,778","11,437,717.1"
"March 24, 2025, 7:24 PM","22,118,836","11,400,301.23"
"March 24, 2025, 7:25 PM","22,118,838","11,370,368.54"
"March 24, 2025, 7:25 PM","22,118,841","11,346,422.38"
"March 24, 2025, 7:26 PM","22,118,843","11,327,265.46"
"March 24, 2025, 7:29 PM","22,118,858","11,287,402.74"
"March 24, 2025, 7:29 PM","22,118,860","11,255,512.57"
"March 24, 2025, 7:30 PM","22,118,862","11,230,000.43"
"March 24, 2025, 7:30 PM","22,118,866","11,209,590.71"
"March 24, 2025, 7:52 PM","22,118,976","11,185,067.13"
"March 24, 2025, 8:02 PM","22,119,022","11,165,448.25"
"March 24, 2025, 8:10 PM","22,119,062","11,143,125.21"
"March 24, 2025, 8:10 PM","22,119,065","11,125,266.78"
"March 24, 2025, 9:09 PM","22,119,359","11,125,266.78"
"March 24, 2025, 9:09 PM","22,119,359","11,125,266.78"
"March 24, 2025, 9:25 PM","22,119,436","11,091,579.88"
"March 24, 2025, 9:25 PM","22,119,438","11,064,630.36"
"March 24, 2025, 9:26 PM","22,119,440","11,043,070.74"
"March 24, 2025, 9:29 PM","22,119,458","10,908,707.49"
"March 24, 2025, 10:10 PM","22,119,659","10,783,055.98"
"March 25, 2025, 12:51 AM","22,120,458","10,555,592.05"
"March 25, 2025, 12:52 AM","22,120,459","10,373,620.91"
"March 25, 2025, 12:52 AM","22,120,461","10,227,643.58"
"March 25, 2025, 12:52 AM","22,120,462","10,110,861.71"
"March 25, 2025, 12:55 AM","22,120,474","9,981,395.2"
"March 25, 2025, 1:06 AM","22,120,529","9,769,028.1"
"March 25, 2025, 1:06 AM","22,120,531","9,599,134.41"
"March 25, 2025, 1:06 AM","22,120,533","9,462,718.5"
"March 25, 2025, 1:07 AM","22,120,534","9,353,585.77"
"March 25, 2025, 1:51 AM","22,120,753","9,097,926.46"
"March 25, 2025, 1:51 AM","22,120,754","8,893,399.02"
"March 25, 2025, 1:52 AM","22,120,756","8,729,777.06"
"March 25, 2025, 1:54 AM","22,120,769","8,598,879.5"
"March 25, 2025, 2:35 AM","22,120,973","8,473,885.36"
"March 25, 2025, 3:13 AM","22,121,162","8,287,081.93"
"March 25, 2025, 3:14 AM","22,121,164","8,137,639.19"
"March 25, 2025, 3:15 AM","22,121,173","8,016,754.72"
"March 25, 2025, 3:46 AM","22,121,324","7,865,612.24"
"March 25, 2025, 3:54 AM","22,121,366","7,703,500.94"
"March 25, 2025, 3:55 AM","22,121,368","7,573,811.89"
"March 25, 2025, 5:11 AM","22,121,749","7,459,161.16"
"March 25, 2025, 5:50 AM","22,121,940","7,348,947.93"
"March 25, 2025, 5:55 AM","22,121,966","7,222,157.39"
"March 25, 2025, 7:33 AM","22,122,451","7,080,853.82"
"March 25, 2025, 7:33 AM","22,122,453","6,967,404.42"
"March 25, 2025, 10:11 AM","22,123,238","6,966,327.34"
"March 25, 2025, 12:50 PM","22,124,027","6,853,496.54"
"March 25, 2025, 12:56 PM","22,124,058","6,683,327.79"
"March 25, 2025, 12:56 PM","22,124,059","6,547,192.79"
"March 25, 2025, 12:57 PM","22,124,064","6,438,139.89"
"March 25, 2025, 2:31 PM","22,124,531","6,320,176.24"
"March 25, 2025, 5:51 PM","22,125,524","6,169,197.76"
"March 25, 2025, 5:54 PM","22,125,537","6,048,414.99"
"March 25, 2025, 7:42 PM","22,126,070","5,935,494.26"
"March 25, 2025, 10:04 PM","22,126,771","5,829,057.86"
"March 25, 2025, 10:23 PM","22,126,867","5,709,337.14"
"March 25, 2025, 10:51 PM","22,127,010","5,614,660.61"
"March 26, 2025, 2:49 AM","22,128,199","5,756,186.1"
"March 26, 2025, 2:50 AM","22,128,201","5,869,406.48"
"March 26, 2025, 4:29 AM","22,128,694","5,960,801.33"
"March 26, 2025, 6:42 AM","22,129,353","6,079,784.12"
"March 26, 2025, 6:42 AM","22,129,355","6,174,970.35"
"March 26, 2025, 8:28 AM","22,129,881","6,283,151.83"
"March 26, 2025, 8:45 AM","22,129,969","6,393,813.17"
"March 26, 2025, 8:46 AM","22,129,970","6,482,342.25"
"March 26, 2025, 9:10 AM","22,130,090","6,589,947.48"
"March 26, 2025, 9:31 AM","22,130,198","6,696,667.53"
"March 26, 2025, 11:28 AM","22,130,782","6,808,083.53"
"March 26, 2025, 11:53 AM","22,130,907","6,925,512.32"
"March 26, 2025, 12:14 PM","22,131,009","7,020,960.09"
"March 26, 2025, 12:29 PM","22,131,086","6,864,318.27"
"March 26, 2025, 12:29 PM","22,131,088","6,739,004.82"
"March 26, 2025, 12:41 PM","22,131,144","6,629,770.29"
"March 26, 2025, 12:47 PM","22,131,176","6,481,620.35"
"March 26, 2025, 12:48 PM","22,131,178","6,363,100.41"
"March 26, 2025, 2:02 PM","22,131,549","6,200,233.84"
"March 26, 2025, 2:07 PM","22,131,577","6,048,679.77"
"March 26, 2025, 3:43 PM","22,132,053","5,905,749.53"
"March 26, 2025, 8:24 PM","22,133,454","6,016,011.39"
"March 26, 2025, 8:24 PM","22,133,455","6,104,220.87"
"March 26, 2025, 9:33 PM","22,133,798","6,207,581.15"
"March 27, 2025, 6:25 AM","22,136,442","6,318,380.55"
"March 27, 2025, 7:57 AM","22,136,901","6,431,894.52"
"March 27, 2025, 8:07 AM","22,136,947","6,547,709.69"
"March 27, 2025, 8:07 AM","22,136,948","6,640,361.83"
"March 27, 2025, 8:18 AM","22,137,002","6,803,228.01"
"March 27, 2025, 8:18 AM","22,137,004","6,933,720.93"
"March 27, 2025, 8:19 AM","22,137,008","7,038,115.27"
"March 27, 2025, 8:20 AM","22,137,012","7,208,565.69"
"March 27, 2025, 8:20 AM","22,137,014","7,344,926.03"
"March 27, 2025, 8:21 AM","22,137,017","7,467,592.14"
"March 27, 2025, 8:24 AM","22,137,034","7,597,721.42"
"March 27, 2025, 8:30 AM","22,137,062","7,712,904.16"
"March 27, 2025, 8:54 AM","22,137,181","7,843,146.11"
"March 27, 2025, 8:54 AM","22,137,183","7,967,219.99"
"March 27, 2025, 8:56 AM","22,137,193","8,082,921.85"
"March 27, 2025, 9:01 AM","22,137,220","8,195,574.35"
"March 27, 2025, 9:04 AM","22,137,235","8,311,156.49"
"March 27, 2025, 9:07 AM","22,137,248","8,432,471.93"
"March 27, 2025, 9:48 AM","22,137,453","8,301,314.27"
"March 27, 2025, 9:48 AM","22,137,455","8,196,791.78"
"March 27, 2025, 10:35 AM","22,137,689","8,297,733.42"
"March 27, 2025, 11:18 AM","22,137,904","8,454,448.02"
"March 27, 2025, 11:19 AM","22,137,906","8,579,819.71"
"March 27, 2025, 11:27 AM","22,137,948","8,740,104.85"
"March 27, 2025, 11:27 AM","22,137,949","8,868,332.97"
